agno,region,provincia,comuna,lenguaje,matematicas
2014,libertador general bernardo o'higgins,colchagua,peralillo,274.0,262.0
2014,la araucanía,cautín,perquenco,259.0,258.0
2014,valparaíso,petorca,petorca,265.0,252.0
2014,libertador general bernardo o'higgins,cachapoal,peumo,255.0,246.0
2014,metropolitana,talagante,peñaflor,261.0,247.0
2014,metropolitana,santiago,peñalolén,261.0,255.0
2014,tarapacá,tamarugal,pica,231.0,225.0
2014,libertador general bernardo o'higgins,cachapoal,pichidegua,259.0,256.0
2014,libertador general bernardo o'higgins,cardenal caro,pichilemu,267.0,264.0
2014,biobío,ñuble,pinto,257.0,247.0
2014,metropolitana,cordillera,pirque,256.0,250.0
2014,la araucanía,cautín,pitrufquén,264.0,251.0
2014,libertador general bernardo o'higgins,colchagua,placilla,249.0,246.0
2014,biobío,ñuble,portezuelo,269.0,261.0
2014,magallanes y de la antártica chilena,tierra del fuego,porvenir,260.0,254.0
2014,tarapacá,tamarugal,pozo almonte,243.0,231.0
2014,magallanes y de la antártica chilena,tierra del fuego,primavera,259.0,250.0
2014,metropolitana,santiago,providencia,293.0,288.0
2014,valparaíso,valparaíso,puchuncaví,265.0,260.0
2014,la araucanía,cautín,pucón,263.0,247.0
2014,metropolitana,santiago,pudahuel,263.0,259.0
2014,metropolitana,cordillera,puente alto,263.0,261.0
2014,los lagos,llanquihue,puerto montt,269.0,258.0
2014,los lagos,osorno,puerto octay,247.0,243.0
2014,los lagos,llanquihue,puerto varas,260.0,252.0
2014,libertador general bernardo o'higgins,colchagua,pumanque,270.0,250.0
2014,coquimbo,limarí,punitaqui,257.0,243.0
2014,magallanes y de la antártica chilena,magallanes,punta arenas,263.0,253.0
2014,los lagos,chiloé,puqueldón,251.0,236.0
2014,los lagos,osorno,purranque,264.0,251.0
2014,la araucanía,malleco,purén,261.0,252.0
2014,valparaíso,san felipe de aconcagua,putaendo,249.0,237.0
2014,arica y parinacota,parinacota,putre,251.0,253.0
2014,los lagos,osorno,puyehue,242.0,228.0
2014,los lagos,chiloé,queilén,258.0,236.0
2014,los lagos,chiloé,quellón,252.0,237.0
2014,los lagos,chiloé,quemchi,278.0,263.0
2014,biobío,biobío,quilaco,271.0,263.0
2014,metropolitana,santiago,quilicura,268.0,267.0
2014,biobío,biobío,quilleco,251.0,235.0
2014,valparaíso,quillota,quillota,268.0,259.0
2014,biobío,ñuble,quillón,266.0,265.0
2014,valparaíso,marga marga,quilpué,261.0,253.0
2014,los lagos,chiloé,quinchao,267.0,259.0
2014,libertador general bernardo o'higgins,cachapoal,quinta de tilcoco,256.0,252.0
2014,metropolitana,santiago,quinta normal,261.0,252.0
2014,valparaíso,valparaíso,quintero,254.0,247.0
2014,biobío,ñuble,quirihue,263.0,258.0
2014,libertador general bernardo o'higgins,cachapoal,rancagua,264.0,256.0
2014,maule,curicó,rauco,269.0,257.0
2014,metropolitana,santiago,recoleta,260.0,257.0
2014,la araucanía,malleco,renaico,271.0,257.0
2014,metropolitana,santiago,renca,255.0,250.0
2014,libertador general bernardo o'higgins,cachapoal,rengo,253.0,247.0
2014,libertador general bernardo o'higgins,cachapoal,requínoa,263.0,242.0
2014,maule,linares,retiro,265.0,254.0
2014,valparaíso,los andes,rinconada,260.0,268.0
2014,maule,curicó,romeral,274.0,276.0
2014,biobío,ñuble,ránquil,261.0,250.0
2014,los ríos,del ranco,río bueno,264.0,246.0
2014,maule,talca,río claro,248.0,240.0
2014,coquimbo,limarí,río hurtado,268.0,246.0
2014,aysén del general carlos ibáñez del campo,general carrera,río ibáñez,263.0,250.0
2014,los lagos,osorno,río negro,249.0,229.0
2014,la araucanía,cautín,saavedra,244.0,222.0
2014,maule,curicó,sagrada familia,265.0,247.0
2014,coquimbo,choapa,salamanca,261.0,240.0
2014,valparaíso,san antonio,san antonio,263.0,252.0
2014,metropolitana,maipo,san bernardo,257.0,250.0
2014,biobío,ñuble,san carlos,269.0,267.0
2014,maule,talca,san clemente,260.0,250.0
2014,valparaíso,los andes,san esteban,262.0,261.0
2014,biobío,ñuble,san fabián,273.0,249.0
2014,valparaíso,san felipe de aconcagua,san felipe,260.0,243.0
2014,libertador general bernardo o'higgins,colchagua,san fernando,261.0,247.0
2014,magallanes y de la antártica chilena,magallanes,san gregorio,247.0,239.0
2014,biobío,ñuble,san ignacio,259.0,242.0
2014,maule,linares,san javier,266.0,259.0
2014,metropolitana,santiago,san joaquín,252.0,242.0
2014,metropolitana,cordillera,san josé de maipo,250.0,228.0
2014,los lagos,osorno,san juan de la costa,236.0,211.0
2014,metropolitana,santiago,san miguel,272.0,264.0
2014,biobío,ñuble,san nicolás,276.0,287.0
2014,los lagos,osorno,san pablo,253.0,245.0
2014,metropolitana,melipilla,san pedro,269.0,267.0
2014,antofagasta,el loa,san pedro de atacama,247.0,241.0
2014,biobío,concepción,san pedro de la paz,271.0,262.0
2014,maule,talca,san rafael,246.0,244.0
2014,metropolitana,santiago,san ramón,256.0,247.0
2014,biobío,biobío,san rosendo,228.0,228.0
2014,libertador general bernardo o'higgins,cachapoal,san vicente,270.0,260.0
2014,biobío,biobío,santa bárbara,261.0,250.0
2014,libertador general bernardo o'higgins,colchagua,santa cruz,270.0,265.0
2014,biobío,concepción,santa juana,260.0,255.0
2014,valparaíso,san felipe de aconcagua,santa maría,247.0,232.0
2014,metropolitana,santiago,santiago,274.0,268.0
2014,valparaíso,san antonio,santo domingo,264.0,263.0
2014,antofagasta,antofagasta,sierra gorda,268.0,250.0
2014,metropolitana,talagante,talagante,265.0,254.0
2014,maule,talca,talca,266.0,261.0
2014,biobío,concepción,talcahuano,262.0,254.0
2014,antofagasta,antofagasta,taltal,246.0,240.0
2014,la araucanía,cautín,temuco,269.0,260.0
2014,maule,curicó,teno,270.0,254.0
2014,la araucanía,cautín,teodoro schmidt,255.0,236.0
2014,atacama,copiapó,tierra amarilla,227.0,214.0
2014,metropolitana,chacabuco,til til,260.0,248.0
2014,magallanes y de la antártica chilena,tierra del fuego,timaukel,274.0,249.0
2014,biobío,arauco,tirúa,268.0,244.0
2014,antofagasta,tocopilla,tocopilla,245.0,239.0
2014,la araucanía,cautín,toltén,260.0,240.0
2014,biobío,concepción,tomé,277.0,263.0
2014,magallanes y de la antártica chilena,última esperanza,torres del paine,222.0,208.0
2014,aysén del general carlos ibáñez del campo,capitán prat,tortel,272.0,268.0
2014,la araucanía,malleco,traiguén,264.0,251.0
2014,biobío,ñuble,treguaco,261.0,256.0
2014,biobío,biobío,tucapel,259.0,247.0
2014,los ríos,valdivia,valdivia,273.0,260.0
2014,atacama,huasco,vallenar,265.0,261.0
2014,valparaíso,valparaíso,valparaíso,257.0,248.0
2014,maule,curicó,vichuquén,267.0,255.0
2014,la araucanía,malleco,victoria,259.0,243.0
2014,coquimbo,elqui,vicuña,259.0,250.0
2014,la araucanía,cautín,vilcún,261.0,247.0
2014,maule,linares,villa alegre,243.0,232.0
2014,valparaíso,marga marga,villa alemana,263.0,255.0
2014,la araucanía,cautín,villarrica,270.0,254.0
2014,metropolitana,santiago,vitacura,300.0,300.0
2014,valparaíso,valparaíso,viña del mar,269.0,260.0
2014,maule,linares,yerbas buenas,265.0,265.0
2014,biobío,biobío,yumbel,254.0,247.0
2014,biobío,ñuble,yungay,269.0,258.0
2014,valparaíso,petorca,zapallar,263.0,259.0
2014,biobío,ñuble,ñiquén,259.0,248.0
2014,metropolitana,santiago,ñuñoa,282.0,282.0
2015,aysén del general carlos ibáñez del campo,aysén,aysén,268.0,261.0
2015,valparaíso,san antonio,algarrobo,258.0,241.0
2015,metropolitana,melipilla,alhué,260.0,244.0
2015,biobío,biobío,alto biobío,228.0,198.0
2015,atacama,huasco,alto del carmen,263.0,238.0
2015,tarapacá,iquique,alto hospicio,256.0,249.0
2015,los lagos,chiloé,ancud,270.0,258.0
2015,coquimbo,elqui,andacollo,263.0,253.0
2015,la araucanía,malleco,angol,275.0,270.0
2015,antofagasta,antofagasta,antofagasta,267.0,259.0
2015,biobío,biobío,antuco,258.0,252.0
2015,magallanes y de la antártica chilena,antártica chilena,antártica,330.0,305.0
2015,biobío,arauco,arauco,269.0,259.0
2015,arica y parinacota,arica,arica,269.0,265.0
2015,metropolitana,maipo,buin,264.0,258.0
2015,biobío,ñuble,bulnes,255.0,246.0
2015,valparaíso,petorca,cabildo,256.0,254.0
2015,magallanes y de la antártica chilena,antártica chilena,cabo de hornos,270.0,273.0
2015,biobío,biobío,cabrero,259.0,262.0
2015,antofagasta,el loa,calama,265.0,263.0
2015,los lagos,llanquihue,calbuco,258.0,250.0
2015,atacama,copiapó,caldera,254.0,246.0
2015,valparaíso,quillota,calera,267.0,263.0
2015,metropolitana,maipo,calera de tango,263.0,259.0
2015,valparaíso,los andes,calle larga,255.0,248.0
2015,arica y parinacota,arica,camarones,270.0,229.0
2015,tarapacá,tamarugal,camiña,232.0,219.0
2015,coquimbo,choapa,canela,260.0,248.0
2015,la araucanía,cautín,carahue,256.0,240.0
2015,valparaíso,san antonio,cartagena,256.0,254.0
2015,valparaíso,valparaíso,casablanca,257.0,254.0
2015,los lagos,chiloé,castro,275.0,264.0
2015,valparaíso,san felipe de aconcagua,catemu,261.0,248.0
2015,maule,cauquenes,cauquenes,265.0,259.0
2015,biobío,arauco,cañete,263.0,255.0
2015,metropolitana,santiago,cerrillos,253.0,244.0
2015,metropolitana,santiago,cerro navia,248.0,241.0
2015,los lagos,palena,chaitén,255.0,236.0
2015,maule,cauquenes,chanco,253.0,231.0
2015,atacama,chañaral,chañaral,257.0,238.0
2015,biobío,concepción,chiguayante,269.0,270.0
2015,aysén del general carlos ibáñez del campo,general carrera,chile chico,263.0,252.0
2015,biobío,ñuble,chillán,272.0,269.0
2015,biobío,ñuble,chillán viejo,257.0,259.0
2015,libertador general bernardo o'higgins,colchagua,chimbarongo,261.0,259.0
2015,la araucanía,cautín,cholchol,259.0,229.0
2015,los lagos,chiloé,chonchi,262.0,252.0
2015,libertador general bernardo o'higgins,colchagua,chépica,260.0,260.0
2015,aysén del general carlos ibáñez del campo,aysén,cisnes,246.0,241.0
2015,biobío,ñuble,cobquecura,272.0,246.0
2015,los lagos,llanquihue,cochamó,248.0,235.0
2015,aysén del general carlos ibáñez del campo,capitán prat,cochrane,259.0,254.0
2015,libertador general bernardo o'higgins,cachapoal,codegua,236.0,230.0
2015,biobío,ñuble,coelemu,257.0,246.0
2015,aysén del general carlos ibáñez del campo,coyhaique,coyhaique,261.0,255.0
2015,biobío,ñuble,coihueco,260.0,250.0
2015,libertador general bernardo o'higgins,cachapoal,coinco,244.0,232.0
2015,maule,linares,colbún,254.0,253.0
2015,tarapacá,tamarugal,colchane,261.0,252.0
2015,metropolitana,chacabuco,colina,274.0,277.0
2015,la araucanía,malleco,collipulli,253.0,243.0
2015,libertador general bernardo o'higgins,cachapoal,coltauco,260.0,256.0
2015,coquimbo,limarí,combarbalá,253.0,238.0
2015,biobío,concepción,concepción,274.0,272.0
2015,metropolitana,santiago,conchalí,251.0,248.0
2015,valparaíso,valparaíso,concón,276.0,275.0
2015,maule,talca,constitución,277.0,283.0
2015,biobío,arauco,contulmo,264.0,247.0
2015,atacama,copiapó,copiapó,259.0,247.0
2015,coquimbo,elqui,coquimbo,263.0,256.0
2015,biobío,concepción,coronel,265.0,258.0
2015,los ríos,valdivia,corral,237.0,208.0
2015,la araucanía,cautín,cunco,258.0,249.0
2015,la araucanía,malleco,curacautín,256.0,244.0
2015,metropolitana,melipilla,curacaví,256.0,251.0
2015,los lagos,chiloé,curaco de vélez,280.0,264.0
2015,biobío,arauco,curanilahue,269.0,262.0
2015,la araucanía,cautín,curarrehue,273.0,246.0
2015,maule,talca,curepto,270.0,270.0
2015,maule,curicó,curicó,273.0,271.0
2015,los lagos,chiloé,dalcahue,263.0,267.0
2015,atacama,chañaral,diego de almagro,257.0,237.0
2015,libertador general bernardo o'higgins,cachapoal,doñihue,263.0,269.0
2015,metropolitana,santiago,el bosque,256.0,253.0
2015,biobío,ñuble,el carmen,263.0,254.0
2015,metropolitana,talagante,el monte,252.0,242.0
2015,valparaíso,san antonio,el quisco,254.0,238.0
2015,valparaíso,san antonio,el tabo,268.0,265.0
2015,maule,talca,empedrado,268.0,271.0
2015,la araucanía,malleco,ercilla,254.0,230.0
2015,metropolitana,santiago,estación central,264.0,261.0
2015,biobío,concepción,florida,261.0,251.0
2015,la araucanía,cautín,freire,258.0,244.0
2015,atacama,huasco,freirina,252.0,244.0
2015,los lagos,llanquihue,fresia,258.0,245.0
2015,los lagos,llanquihue,frutillar,263.0,244.0
2015,los lagos,palena,futaleufú,273.0,272.0
2015,los ríos,del ranco,futrono,263.0,246.0
2015,la araucanía,cautín,galvarino,250.0,225.0
2015,arica y parinacota,parinacota,general lagos,220.0,195.0
2015,la araucanía,cautín,gorbea,263.0,251.0
2015,libertador general bernardo o'higgins,cachapoal,graneros,246.0,234.0
2015,aysén del general carlos ibáñez del campo,aysén,guaitecas,249.0,250.0
2015,valparaíso,quillota,hijuelas,253.0,247.0
2015,los lagos,palena,hualaihué,260.0,245.0
2015,maule,curicó,hualañé,281.0,282.0
2015,biobío,concepción,hualpén,265.0,260.0
2015,biobío,concepción,hualqui,256.0,248.0
2015,tarapacá,tamarugal,huara,252.0,240.0
2015,atacama,huasco,huasco,263.0,248.0
2015,metropolitana,santiago,huechuraba,267.0,269.0
2015,coquimbo,choapa,illapel,268.0,246.0
2015,metropolitana,santiago,independencia,269.0,258.0
2015,tarapacá,iquique,iquique,268.0,259.0
2015,metropolitana,talagante,isla de maipo,249.0,242.0
2015,valparaíso,isla de pascua,isla de pascua,242.0,227.0
2015,valparaíso,valparaíso,juan fernández,251.0,232.0
2015,metropolitana,santiago,la cisterna,266.0,263.0
2015,valparaíso,quillota,la cruz,251.0,247.0
2015,libertador general bernardo o'higgins,cardenal caro,la estrella,276.0,284.0
2015,metropolitana,santiago,la florida,265.0,262.0
2015,metropolitana,santiago,la granja,258.0,255.0
2015,coquimbo,elqui,la higuera,251.0,251.0
2015,valparaíso,petorca,la ligua,265.0,256.0
2015,metropolitana,santiago,la pintana,250.0,244.0
2015,metropolitana,santiago,la reina,290.0,288.0
2015,coquimbo,elqui,la serena,271.0,268.0
2015,los ríos,del ranco,la unión,268.0,253.0
2015,los ríos,del ranco,lago ranco,257.0,252.0
2015,aysén del general carlos ibáñez del campo,coyhaique,lago verde,283.0,247.0
2015,magallanes y de la antártica chilena,magallanes,laguna blanca,284.0,267.0
2015,biobío,biobío,laja,261.0,256.0
2015,metropolitana,chacabuco,lampa,257.0,252.0
2015,los ríos,valdivia,lanco,259.0,241.0
2015,libertador general bernardo o'higgins,cachapoal,las cabras,261.0,253.0
2015,metropolitana,santiago,las condes,297.0,302.0
2015,la araucanía,cautín,lautaro,258.0,240.0
2015,biobío,arauco,lebu,256.0,246.0
2015,maule,curicó,licantén,265.0,276.0
2015,valparaíso,marga marga,limache,258.0,252.0
2015,maule,linares,linares,275.0,272.0
2015,libertador general bernardo o'higgins,cardenal caro,litueche,251.0,240.0
2015,valparaíso,san felipe de aconcagua,llaillay,258.0,248.0
2015,los lagos,llanquihue,llanquihue,254.0,245.0
2015,metropolitana,santiago,lo barnechea,292.0,293.0
2015,metropolitana,santiago,lo espejo,255.0,246.0
2015,metropolitana,santiago,lo prado,256.0,258.0
2015,libertador general bernardo o'higgins,colchagua,lolol,250.0,239.0
2015,la araucanía,cautín,loncoche,266.0,253.0
2015,maule,linares,longaví,264.0,258.0
2015,la araucanía,malleco,lonquimay,240.0,223.0
2015,valparaíso,los andes,los andes,259.0,247.0
2015,los ríos,valdivia,los lagos,260.0,237.0
2015,los lagos,llanquihue,los muermos,259.0,248.0
2015,la araucanía,malleco,los sauces,276.0,253.0
2015,coquimbo,choapa,los vilos,249.0,244.0
2015,biobío,arauco,los álamos,258.0,246.0
2015,biobío,biobío,los ángeles,264.0,261.0
2015,biobío,concepción,lota,265.0,254.0
2015,la araucanía,malleco,lumaco,254.0,242.0
2015,libertador general bernardo o'higgins,cachapoal,machalí,277.0,276.0
2015,metropolitana,santiago,macul,266.0,262.0
2015,metropolitana,santiago,maipú,268.0,265.0
2015,libertador general bernardo o'higgins,cachapoal,malloa,271.0,262.0
2015,libertador general bernardo o'higgins,cardenal caro,marchihue,275.0,271.0
2015,los ríos,valdivia,mariquina,257.0,238.0
2015,antofagasta,tocopilla,maría elena,248.0,244.0
2015,metropolitana,melipilla,maría pinto,245.0,245.0
2015,maule,talca,maule,269.0,268.0
2015,los lagos,llanquihue,maullín,266.0,253.0
2015,antofagasta,antofagasta,mejillones,242.0,238.0
2015,la araucanía,cautín,melipeuco,251.0,226.0
2015,metropolitana,melipilla,melipilla,262.0,253.0
2015,maule,curicó,molina,260.0,253.0
2015,coquimbo,limarí,monte patria,264.0,254.0
2015,libertador general bernardo o'higgins,cachapoal,mostazal,239.0,225.0
2015,biobío,biobío,mulchén,257.0,246.0
2015,los ríos,valdivia,máfil,249.0,243.0
2015,biobío,biobío,nacimiento,275.0,282.0
2015,libertador general bernardo o'higgins,colchagua,nancagua,268.0,260.0
2015,magallanes y de la antártica chilena,última esperanza,natales,259.0,249.0
2015,libertador general bernardo o'higgins,cardenal caro,navidad,259.0,257.0
2015,biobío,biobío,negrete,270.0,281.0
2015,biobío,ñuble,ninhue,271.0,273.0
2015,valparaíso,quillota,nogales,255.0,249.0
2015,la araucanía,cautín,nueva imperial,258.0,247.0
2015,aysén del general carlos ibáñez del campo,capitán prat,o'higgins,303.0,300.0
2015,libertador general bernardo o'higgins,cachapoal,olivar,264.0,265.0
2015,antofagasta,el loa,ollagüe,272.0,274.0
2015,valparaíso,marga marga,olmué,249.0,240.0
2015,los lagos,osorno,osorno,271.0,263.0
2015,coquimbo,limarí,ovalle,265.0,255.0
2015,metropolitana,talagante,padre hurtado,255.0,251.0
2015,la araucanía,cautín,padre las casas,262.0,252.0
2015,coquimbo,elqui,paihuano,235.0,215.0
2015,los ríos,valdivia,paillaco,258.0,249.0
2015,metropolitana,maipo,paine,261.0,256.0
2015,los lagos,palena,palena,265.0,260.0
2015,libertador general bernardo o'higgins,colchagua,palmilla,251.0,238.0
2015,los ríos,valdivia,panguipulli,261.0,242.0
2015,valparaíso,san felipe de aconcagua,panquehue,264.0,245.0
2015,valparaíso,petorca,papudo,257.0,245.0
2015,libertador general bernardo o'higgins,cardenal caro,paredones,264.0,246.0
2015,maule,linares,parral,266.0,264.0
2015,metropolitana,santiago,pedro aguirre cerda,260.0,256.0
2015,maule,talca,pelarco,258.0,245.0
2015,maule,cauquenes,pelluhue,244.0,242.0
2015,biobío,ñuble,pemuco,242.0,234.0
2015,maule,talca,pencahue,263.0,261.0
2015,biobío,concepción,penco,264.0,262.0
2015,libertador general bernardo o'higgins,colchagua,peralillo,276.0,273.0
2015,la araucanía,cautín,perquenco,253.0,248.0
2015,valparaíso,petorca,petorca,276.0,261.0
2015,libertador general bernardo o'higgins,cachapoal,peumo,260.0,249.0
2015,metropolitana,talagante,peñaflor,258.0,251.0
2015,metropolitana,santiago,peñalolén,267.0,263.0
2015,tarapacá,tamarugal,pica,231.0,230.0
2015,libertador general bernardo o'higgins,cachapoal,pichidegua,276.0,274.0
2015,libertador general bernardo o'higgins,cardenal caro,pichilemu,266.0,262.0
2015,biobío,ñuble,pinto,256.0,251.0
2015,metropolitana,cordillera,pirque,258.0,256.0
2015,la araucanía,cautín,pitrufquén,260.0,254.0
2015,libertador general bernardo o'higgins,colchagua,placilla,252.0,238.0
2015,biobío,ñuble,portezuelo,258.0,253.0
2015,magallanes y de la antártica chilena,tierra del fuego,porvenir,270.0,259.0
2015,tarapacá,tamarugal,pozo almonte,234.0,224.0
2015,magallanes y de la antártica chilena,tierra del fuego,primavera,290.0,273.0
